,Medicine name,Therapeutic area,International non-proprietary name (INN) / common name,Substance,,Interaction term,
,Esbriet,Idiopathic Pulmonary Fibrosis,pirfenidone,gadoversetamide,x,,
,Taxotere,"Head and Neck Neoplasms, Carcinoma, Non-Small-Cell Lung, Adenocarcinoma, Prostatic Neoplasms, Stomach Neoplasms, Breast Neoplasms",docetaxel,anamorelin hydrochloride,x,,
,Abilify Maintena,Schizophrenia,aripiprazole,pneumococcal oligosaccharide serotype 18C,x,,
,Renvela,"Hyperphosphatemia, Renal Dialysis",sevelamer carbonate,Chenodeoxycholic acid,,,
,Talmanco (previously Tadalafil Generics),"Hypertension, Pulmonary",tadalafil,human IgG1 monoclonal antibody specific for human interleukin-1 alpha,x,,
,Enyglid,"Diabetes Mellitus, Type 2",repaglinide,alipogene tiparvovec,x,,
,Firazyr,"Angioedemas, Hereditary",icatibant,vorapaxar sulfate,x,,
,Aptivus,HIV Infections,tipranavir,Recombinant human nerve growth factor,x,,
,Eklira Genuair,"Pulmonary Disease, Chronic Obstructive",aclidinium bromide,Catumaxomab,x,,
,Entyvio,"Colitis, Ulcerative, Crohn Disease",vedolizumab,Dinutuximab,x,,
,Dovato,HIV Infections,"dolutegravir, lamivudine",characterised viable autologous cartilage cells expanded ex vivo expressing specific marker proteins,x,,
,Cholestagel,Hypercholesterolemia,colesevelam,Whole virion influenza vaccine,x,,
,Scenesse,"Protoporphyria, Erythropoietic",afamelanotide,necitumumab,x,,
,Imlygic,Melanoma,talimogene laherparepvec,besilesomab,x,,
,Pemetrexed Krka,"Carcinoma, Non-Small-Cell Lung, Mesothelioma",pemetrexed,telaprevir,,,
,Ceprotin,"Purpura Fulminans, Protein C Deficiency",human protein C,eptotermin alfa,x,,
,Sevelamer carbonate Winthrop (previously Sevelamer carbonate Zentiva),"Hyperphosphatemia, Renal Dialysis",sevelamer carbonate,pegloticase,x,,
,Obiltoxaximab SFL,Anthrax,obiltoxaximab,split influenza virus inactivated,x,,
,NovoThirteen,"Blood Coagulation Disorders, Inherited",catridecacog,rosiglitazone,,,
,Firdapse (previously Zenas),Lambert-Eaton Myasthenic Syndrome,amifampridine,temoporfin,x,,
,CellCept,Graft Rejection,mycophenolate mofetil,palifermin,x,,
,Zavesca,"Gaucher Disease, Niemann-Pick Diseases",miglustat,Human heterologous liver cells,x,,
,Veyvondi,von Willebrand Diseases,vonicog alfa,dextromethorphan,,,
,Duaklir Genuair,"Pulmonary Disease, Chronic Obstructive","aclidinium bromide, formoterol",influenza virus surface antigens (haemagglutinin and neuraminidase) of strain A/Viet Nam/1194/2004 (H5N1),x,,
,Tepadina,Hematopoietic Stem Cell Transplantation,thiotepa,Influenza virus surface antigens (haemagglutinin and neuraminidase) of strain: A/California/7/2009 (H1N1)-derived strain used NYMC X-181,x,,
,Viagra,Erectile Dysfunction,sildenafil,zaleplon,,"Avoid alcohol. Ingesting alcohol may increase the CNS depressant effects of zaleplon.
Do not take with or immediately after a high-fat meal. The effects of zaleplon are reduced when taken with a high-fat meal.",
,Granpidam,"Hypertension, Pulmonary",sildenafil,dasiprotimut-t,x,,
,Aplidin,,,Ferumoxytol,x,,
,Suliqua,"Diabetes Mellitus, Type 2","insulin glargine, lixisenatide",samarium (153Sm) lexidronam pentasodium,x,,
,Steglujan,"Diabetes Mellitus, Type 2","ertugliflozin, sitagliptin",autologous peripheral-blood mononuclear cells including a minimum of 50 million autologous CD54+ cells activated with prostatic acid phosphatase granulocyte-macrophage colony-stimulating factor,x,,
,Silapo,"Anemia, Blood Transfusion, Autologous, Cancer, Kidney Failure, Chronic",epoetin zeta,colestilan,x,,
,Phelinun,"Multiple Myeloma, Hodgkin Disease, Lymphoma, Non-Hodgkin, Precursor Cell Lymphoblastic Leukemia-Lymphoma, Leukemia, Myeloid, Acute, Neuroblastoma, Ovarian Neoplasms, Hematopoietic Stem Cell Transplantation",melphalan,pandemic influenza vaccine (H5N1) (split virion,x,,
,Supemtek,"Influenza, Human","Quadrivalent influenza vaccine (recombinant, prepared in cell culture)",cidofovir,,,
,Oxlumo,"Hyperoxaluria, Primary",Lumasiran,Reassortant influenza virus (live attenuated) of the following strains:A/California/7/2009 (H1N1)pdm09 like strain,x,,
,Mvabea,"Hemorrhagic Fever, Ebola",Ebola vaccine (MVA-BN-Filo [recombinant]),doripenem,,,
,Lamzede,alpha-Mannosidosis,velmanase alfa,Serelaxin,x,,
,Emselex,"Urinary Incontinence, Urge, Urinary Bladder, Overactive",darifenacin hydrobromide,laquinimod,,,
,Copalia HCT,Hypertension,"amlodipine, valsartan, hydrochlorothiazide",desirudin,x,,
,Rivaroxaban Accord,"Acute Coronary Syndrome, Coronary Artery Disease, Peripheral Arterial Disease, Venous Thromboembolism, Stroke, Atrial Fibrillation, Pulmonary Embolism",rivaroxaban,parathyroid hormone (rDNA),x,,
,Adakveo,"Anemia, Sickle Cell",crizanlizumab,nelfinavir,,,
,Insuman,Diabetes Mellitus,insulin human,Whole virion,x,,
,Zaltrap,Colorectal Neoplasms,aflibercept,mipomersen sodium,x,,
,Apidra,Diabetes Mellitus,insulin glulisine,phentermine,,"Limit caffeine intake.
Take with or without food. The absorption is unaffected by food.",
,Docetaxel Teva,"Head and Neck Neoplasms, Carcinoma, Non-Small-Cell Lung, Adenocarcinoma, Prostatic Neoplasms, Stomach Neoplasms, Breast Neoplasms",docetaxel,laropiprant,x,,
,Insulatard,Diabetes Mellitus,insulin human (rDNA),romidepsin,x,"Avoid grapefruit products. Grapefruit inhibits CYP3A4 metabolism, which may increase the serum concentration of romidepsin.
Avoid St. John's Wort. This herb induces CYP3A4 metabolism, which may reduce serum levels of romidepsin.",
,Yellox,"Pain, Postoperative, Ophthalmologic Surgical Procedures",bromfenac,Taliglucerase alfa,x,,
,NovoRapid,Diabetes Mellitus,insulin aspart,Rilonacept,x,,
,Ribavirin Mylan (previously Ribavirin Three Rivers),"Hepatitis C, Chronic",ribavirin,purified diphtheria toxoid,x,,
,Zoledronic acid medac,"Fractures, Bone, Cancer",zoledronic acid,becaplermin,x,,
,Azacitidine betapharm,"Myelodysplastic Syndromes, Leukemia, Myelomonocytic, Chronic, Leukemia, Myeloid, Acute",azacitidine,mangafodipir trisodium,x,,
,Cablivi,"Purpura, Thrombotic Thrombocytopenic",caplacizumab,lepirudin,x,,
,Spedra,Erectile Dysfunction,avanafil,Pralatrexate,,,
,Ranexa (previously Latixa),Angina Pectoris,ranolazine,Lasofoxifene tartrate,,,
,Inflectra,"Arthritis, Psoriatic, Spondylitis, Ankylosing, Colitis, Ulcerative, Psoriasis, Crohn Disease, Arthritis, Rheumatoid",infliximab,Testosterone,,,
,Duloxetine Mylan,"Neuralgia, Diabetic Neuropathies, Anxiety Disorders, Depressive Disorder, Major",duloxetine,porfimer sodium,,,
,Arikayce liposomal,Respiratory Tract Infections,amikacin,drotrecogin alfa (activated),x,,
,Viramune,HIV Infections,nevirapine,sumatriptan succinate,x,,
,Efient,"Acute Coronary Syndrome, Angina, Unstable, Myocardial Infarction",prasugrel,gadofosveset trisodium,,,
,Rivastigmine Hexal,"Dementia, Alzheimer Disease, Parkinson Disease",rivastigmine,amprenavir,,"Avoid alcohol. Drug impairs alcohol metabolism.
Avoid fatty foods.
Take with or without food.",
,Evicel,"Hemostasis, Surgical","human fibrinogen, human thrombin",Celecoxib,,,
,Procysbi,Cystinosis,mercaptamine,sitaxentan sodium,,,
,Colobreathe,Cystic Fibrosis,colistimethate sodium,depreotide trifluoroacetate,x,,
,Glyxambi,"Diabetes Mellitus, Type 2","empagliflozin, linagliptin",ceftobiprole medocaril,,,
,Besponsa,Precursor Cell Lymphoblastic Leukemia-Lymphoma,inotuzumab ozogamicin,milnacipran,x,,
,Memantine LEK,Alzheimer Disease,memantine,valdecoxib,,"Avoid alcohol. Ingesting alcohol may increase the risk of gastrointestinal bleeding.
Take with or without food.",
,Orencia,"Arthritis, Psoriatic, Arthritis, Juvenile Rheumatoid, Arthritis, Rheumatoid",abatacept,trovafloxacin,,"Avoid multivalent ions.
Take separate from antacids. Take at least 2 hours before or after antacids.
Take with or without food. Taking trovafloxacin with food may reduce the risk of dizziness.",
,Nubeqa,"Prostatic Neoplasms, Castration-Resistant",darolutamide,alatrofloxacin mesilate,x,,
,Nerlynx,Breast Neoplasms,neratinib,rotavirus serotype 1 reassortant,x,,
,Cholib,Dyslipidemias,"fenofibrate, simvastatin",dofetilide,,,
,Repaglinide Krka,"Diabetes Mellitus, Type 2",repaglinide,oblimersen,x,,
,Liprolog,Diabetes Mellitus,insulin lispro,tegaserod,x,"Take before a meal. To increase absorption, take 30 minutes before a meal.

",
,Semglee,Diabetes Mellitus,insulin glargine,igovomab,x,,
,Veltassa,Hyperkalemia,patiromer,recombinant human C1 inhibitor,x,,
,Remicade,"Spondylitis, Ankylosing, Arthritis, Rheumatoid, Psoriasis, Crohn Disease, Arthritis, Psoriatic, Colitis, Ulcerative",infliximab,anti-melanoma mab fragments,x,,
,NovoMix,Diabetes Mellitus,insulin aspart,efalizumab,x,,
,Ammonaps,"Ornithine Carbamoyltransferase Deficiency Disease, Citrullinemia, Carbamoyl-Phosphate Synthase I Deficiency Disease",sodium phenylbutyrate,polyribosylribitol phosphate from Haemophilus influenzae type b as PRP-OMPC,x,,
,Calquence,"Leukemia, Lymphocytic, Chronic, B-Cell",acalabrutinib,epoetin delta,x,,
,Ibandronic Acid Sandoz,"Breast Neoplasms, Neoplasm Metastasis, Fractures, Bone",ibandronic acid,rimonabant,,,
,Simponi,"Arthritis, Psoriatic, Spondylitis, Ankylosing, Colitis, Ulcerative, Arthritis, Rheumatoid",golimumab,Recombinant salmon calcitonin,x,,
,Atosiban SUN,Premature Birth,atosiban,recombinant human monoclonal antibody to hsp,x,,
,Zessly,"Arthritis, Psoriatic, Psoriasis, Crohn Disease, Arthritis, Rheumatoid, Colitis, Ulcerative, Spondylitis, Ankylosing",infliximab,recombinant human interferon alfa-2a,x,,
,Prialt,"Injections, Spinal, Pain",ziconotide,interferon alfacon-1,x,,
,Peyona (previously Nymusa),Apnea,caffeine,apomorphine hydrochloride,x,,
,Renagel,"Renal Dialysis, Hyperphosphatemia",sevelamer,arcitumomab,x,,
,Votrient,"Carcinoma, Renal Cell",pazopanib,votumumab,x,,
,Pelmeg,Neutropenia,pegfilgrastim,fomivirsen,x,,
,NovoSeven,"Hemophilia B, Thrombasthenia, Factor VII Deficiency, Hemophilia A",eptacog alfa (activated),levacetylmethadol,,,
,Torisel,"Carcinoma, Renal Cell, Lymphoma, Mantle-Cell",temsirolimus,ganciclovir,x,Take with food. Food increases bioavailability.,
,Ayvakyt,Gastrointestinal Stromal Tumors,avapritinib,dodecafluoropentane,x,,
,Xiliarx,"Diabetes Mellitus, Type 2",vildagliptin,diphtheria toxoid purified,x,,
,Hyrimoz,"Hidradenitis Suppurativa, Crohn Disease, Arthritis, Juvenile Rheumatoid, Uveitis, Arthritis, Rheumatoid, Colitis, Ulcerative, Spondylitis, Ankylosing, Skin Diseases, Papulosquamous, Arthritis, Psoriatic",adalimumab,serotype G3,x,,
,Macimorelin Aeterna Zentaris,"Diagnostic Techniques, Endocrine",macimorelin,encoding the viral spike (S) protein of SARS-CoV-2,x,,
,Comtess,Parkinson Disease,entacapone,Mometasone furoate,x,,
,Fiasp,Diabetes Mellitus,insulin aspart,relebactam monohydrate,x,,
,Ajovy,Migraine Disorders,fremanezumab,mometasone,x,,
,Respreeza,"Genetic Diseases, Inborn, Lung Diseases",alpha1-proteinase inhibitor (human),zidovudine,,"Take with or without food. The administration of zidovudine with food causes a 28% reduction in the Cmax but does not affect the AUC.
",
,Kisqali,Breast Neoplasms,ribociclib,tenofovir disoproxil maleate,,,
,Entacapone Orion,Parkinson Disease,entacapone,vilanterol trifenatate,x,,
,Galvus,"Diabetes Mellitus, Type 2",vildagliptin,Neisseria meningitidis group Y polysaccharide conjugated to tetanus toxoid,x,,
,Arava,"Arthritis, Rheumatoid, Arthritis, Psoriatic",leflunomide,tenofovir disoproxil succinate,x,,
,NexoBrid,Debridement,concentrate of proteolytic enzymes enriched in bromelain,tetanus toxoid,x,,
,DuoTrav,"Glaucoma, Open-Angle, Ocular Hypertension","travoprost, timolol",Neisseria meningitidis group W-135 polysaccharide conjugated to tetanus toxoid,x,,
,Palynziq,Phenylketonurias,pegvaliase,Pneumococcal polysaccharide serotype 4,x,,
,Hetlioz,"Sleep Disorders, Circadian Rhythm",tasimelteon,human papillomavirus type 16 L1 protein,x,,
,Vepacel,"Influenza, Human, Immunization, Disease Outbreaks","Prepandemic influenza vaccine (H5N1) (whole virion, inactivated,prepared in cell culture)",mumps virus Jeryl Lynn (level B) strain (live,x,,
,Docetaxel Kabi,"Head and Neck Neoplasms, Carcinoma, Non-Small-Cell Lung, Adenocarcinoma, Prostatic Neoplasms, Breast Neoplasms",docetaxel,Influenza A virus subtype H3N2 haemagglutinin,x,,
,Terrosa,Osteoporosis,teriparatide,hydrochlorothiazide,,"Avoid alcohol. Alcohol may potentiate orthostatic hypotension.
Avoid multivalent ions. Take this medication 2 hours before or after the administration of antacids, calcium supplements, or iron supplements to avoid decreased absorption of hydrochlorothiazide.
Avoid natural licorice. Licorice potentiates the hypokalemic effect of hydrochlorothiazide.
Increase consumption of potassium-rich foods. This medication may cause potassium depletion. Foods containing potassium include bananas and orange juice.
Limit salt intake. Avoid excessive salt, unless recommended by a physician.
Take with or without food.",
,Cabazitaxel Accord,"Prostatic Neoplasms, Castration-Resistant",cabazitaxel,containing antigen of: A/Vietnam/1203/2004 (H5N1),x,,
,Lymphoseek,Radionuclide Imaging,tilmanocept,Bordetella pertussis antigens (pertussis toxoid,x,,
,Docetaxel Accord,"Head and Neck Neoplasms, Carcinoma, Non-Small-Cell Lung, Adenocarcinoma, Prostatic Neoplasms, Breast Neoplasms",docetaxel,Bordetella pertussis antigens: pertussis toxoid,x,,
,Xalkori,"Carcinoma, Non-Small-Cell Lung",crizotinib,recombinant Neisseria meningitidis group B NadA protein,x,,
,Zynquista,"Diabetes Mellitus, Type 1",sotagliflozin,MEDI 263122)B/Brisbane/60/2008 - like strain(B/Brisbane/60/2008,x,,
,Protaphane,Diabetes Mellitus,insulin human (rDNA),oteracil,,"Take separate from meals. Oteracil should be separated from meals by at least one hour before and after eating.

",
,Esperoct,Hemophilia A,turoctocog alfa pegol,voxilaprevi,,"Avoid St. John's Wort.
Take with or without food. Multiple different combination products contain velpatasvir. Take Epclusa with or without food. Take Vosevi with food.",
,Cegfila (previously Pegfilgrastim Mundipharma),Neutropenia,pegfilgrastim,of the following strains: A/(H1N1)-like virus antigen /  A/(H3N2)-like virus antigen /  B (victoria lineage)-like virus antigen B (yamagata lineage)-like virus antigen,x,,
,Alimta,"Mesothelioma, Carcinoma, Non-Small-Cell Lung",pemetrexed,chimeric yellow fever dengue virus serotype 2 (live,x,,
,Rozlytrek,"Cancer, Carcinoma, Non-Small-Cell Lung",entrectinib,Pneumococcal polysaccharide serotype 5,x,,
,Mozobil,"Multiple Myeloma, Hematopoietic Stem Cell Transplantation, Lymphoma",plerixafor,W-135 and Y conjugate vaccine,x,,
,Episalvan,"Wounds and Injuries, Wound Healing",birch bark extract,containing antigen: A/VietNam/1194/2004 (H5N1) like strain used (NIBRG-14),x,,
,Zoledronic Acid Accord,"Hypercalcemia, Fractures, Bone, Cancer",zoledronic acid,NYMC X-179A)A/Hong Kong/4801/2014 (H3N2) - like strain (A/Hong Kong/4801/2014,x,,
,Tasmar,Parkinson Disease,tolcapone,of the following strains:A/California/7/2009 (H1N1)pdm09 - like strain(A/Brisbane/10/2010,x,,
,Zeposia,"Multiple Sclerosis, Relapsing-Remitting",ozanimod,adjuvanted) ,x,,
,Ebilfumin,"Influenza, Human",oseltamivir,B/Massachusetts/2/2012 like strain,x,,
,Rasagiline ratiopharm,Parkinson Disease,rasagiline,Bordetella pertussis (inactivated),x,,
,Azilect,Parkinson Disease,rasagiline,containing antigen*: A/Vietnam/1194/2004 (H5N1)* produced in eggs,x,,
,Sunosi,"Narcolepsy, Sleep Apnea, Obstructive",solriamfetol,purified pertussis toxoid,x,,
,Zoledronic acid Actavis,"Fractures, Bone",zoledronic acid,containing antigen*: A/California/7/2009 (H1N1)v like strain (X-179A)*propagated in eggs.,x,,
,Jalra,"Diabetes Mellitus, Type 2",vildagliptin,rotavirus serotype 3 rhesus,x,,
,Jardiance,"Diabetes Mellitus, Type 2",empagliflozin,adsorbed hepatitis B surface antigen produced in recombinant yeast cells (Saccharomyces cerevisiae),x,,
,Carmustine Obvius,"Hodgkin Disease, Lymphoma, Non-Hodgkin",carmustine,inactivated Bordetella pertussis,x,,
,Aripiprazole Accord,"Schizophrenia, Bipolar Disorder",aripiprazole,pertussis toxoid,x,,
,Eptifibatide Accord,Myocardial Infarction,eptifibatide,adsorbed,x,,
,Hemangiol,Hemangioma,propranolol,recombinant surface antigen,x,,
,Actrapid,Diabetes Mellitus,human insulin (rDNA),serotype G4,x,,
,Ucedane,"Hyperammonemia, Amino Acid Metabolism, Inborn Errors",carglumic acid,fumarate,x,,
,Abilify,"Schizophrenia, Bipolar Disorder",aripiprazole,wild type); A/Hong Kong/45/2019 (H3N2)-like strain (A/Delaware/39/2019,x,,
,Ratiograstim,"Neutropenia, Hematopoietic Stem Cell Transplantation, Cancer",filgrastim,Bordetella pertussis antigens Pertussis Toxoid Filamentous Haemagglutinin,x,,
,Jivi,Hemophilia A,damoctocog alfa pegol,18,x,,
,Juluca,HIV Infections,"dolutegravir, rilpivirine",human papillomavirus type 18 L1 protein,x,,
,Fortacin,"Sexual Dysfunction, Physiological","lidocaine, prilocaine",attenuated),x,,
