diseaseId2	diseaseId1	source	Ngenes	NgenesD1	NgenesD2	union_genes	jaccard_genes	Nvariants	NvariantsD1	NvariantsD2	union_variant	jaccard_variant	diseaseId1_name	diseaseId2_name
787734	C1866398	C1834712	CURATED	0	0	0	0	0	56	56	56	56	1	Cerebellar Granule Cell Hypertrophy and Megalencephaly	Proteus-Like Syndrome (disorder)
787741	C1866398	C1866376	CURATED	0	0	0	0	0	56	56	56	56	1	Pten Hamartoma Tumor Syndrome With Granular Cell Tumor	Proteus-Like Syndrome (disorder)
788334	C1867114	C0231255	CURATED	0	0	0	0	0	3	3	5	5	0.6	Decreased body mass index	Craniofacial disproportion
788985	C1868072	C4016911	CURATED	0	0	0	0	0	1	1	1	1	1	FAMILIAL ADENOMATOUS POLYPOSIS 2 WITH PILOMATRICOMAS	Small intestine carcinoid
789256	C1868433	C0238357	CURATED	0	0	0	0	0	27	29	27	29	0.931034482758621	Hyperkalemic periodic paralysis	Normokalemic Periodic Paralysis, Potassium-Sensitive
789302	C1868549	C0231255	CURATED	0	0	0	0	0	2	3	2	3	0.666666666666667	Decreased body mass index	Marked delay in bone age
789305	C1868549	C0410266	CURATED	0	0	0	0	0	2	2	2	2	1	Contracture of hamstring(s)	Marked delay in bone age
789328	C1868549	C1850573	CURATED	0	0	0	0	0	2	2	2	2	1	Slender build	Marked delay in bone age
789341	C1868549	C2674177	CURATED	0	0	0	0	0	2	2	2	2	1	Areflexia of upper limbs	Marked delay in bone age
789346	C1868549	C4023333	CURATED	0	0	0	0	0	2	2	2	2	1	Abnormality of corneal thickness	Marked delay in bone age
789347	C1868549	C4023338	CURATED	0	0	0	0	0	2	2	2	2	1	Profound sensorineural hearing impairment	Marked delay in bone age
789350	C1868549	C4476788	CURATED	0	0	0	0	0	2	2	2	2	1	Decreased CSF 5-hydroxyindolacetic acid	Marked delay in bone age
790045	C1868684	C1868578	CURATED	0	0	0	0	0	3	3	5	5	0.6	Patellar aplasia	EAR, PATELLA, SHORT STATURE SYNDROME
790059	C1868684	C4225188	CURATED	1	1	7	7	0.142857142857143	3	3	5	5	0.6	MEIER-GORLIN SYNDROME 6	EAR, PATELLA, SHORT STATURE SYNDROME
790167	C1869024	C2004491	CURATED	0	0	0	0	0	2	2	2	2	1	Cicatrix	Severe cutaneous adverse reactions (SMQ)
790242	C1869115	C0265287	CURATED	1	5	3	7	0.142857142857143	22	27	23	28	0.785714285714286	Acromicric Dysplasia	Weill-Marchesani Syndrome, Autosomal Dominant
790273	C1869115	C1858556	CURATED	1	1	3	3	0.333333333333333	22	26	23	27	0.814814814814815	OVERLAP CONNECTIVE TISSUE DISEASE	Weill-Marchesani Syndrome, Autosomal Dominant
790275	C1869115	C1861456	CURATED	1	1	3	3	0.333333333333333	22	26	23	27	0.814814814814815	Stiff Skin Syndrome	Weill-Marchesani Syndrome, Autosomal Dominant
790283	C1869115	C3280054	CURATED	1	1	3	3	0.333333333333333	22	27	23	28	0.785714285714286	GELEOPHYSIC DYSPLASIA 2	Weill-Marchesani Syndrome, Autosomal Dominant
790286	C1869115	C3541518	CURATED	1	1	3	3	0.333333333333333	22	24	23	25	0.88	ECTOPIA LENTIS 1, ISOLATED, AUTOSOMAL DOMINANT	Weill-Marchesani Syndrome, Autosomal Dominant
790292	C1869115	C4310796	CURATED	1	1	3	3	0.333333333333333	22	27	23	28	0.785714285714286	MARFAN LIPODYSTROPHY SYNDROME	Weill-Marchesani Syndrome, Autosomal Dominant
791772	C1879362	C0018946	CURATED	0	0	0	0	0	1	1	1	1	1	Hematoma, Subdural	Hypertyrosinemia
791808	C1879362	C4023683	CURATED	0	0	0	0	0	1	1	1	1	1	EEG with spike-wave complexes	Hypertyrosinemia
791809	C1879362	C4024993	CURATED	0	0	0	0	0	1	1	1	1	1	Aplasia/Hypoplasia of the clavicles	Hypertyrosinemia
797088	C1963159	C1277187	CURATED	0	0	0	0	0	1	1	1	1	1	Left ventricular systolic dysfunction	Left Ventricular Systolic Dysfunction, CTCAE 3.0
797090	C1963159	C4553199	CURATED	0	0	0	0	0	1	1	1	1	1	Left Ventricular Systolic Dysfunction, CTCAE 5.0	Left Ventricular Systolic Dysfunction, CTCAE 3.0
798062	C1969532	C4023039	CURATED	0	0	0	0	0	1	1	1	1	1	Rhizomelic leg shortening	Rhizomelic arm shortening
798063	C1969532	C4023351	CURATED	0	0	0	0	0	1	1	1	1	1	Hyposegmentation of neutrophil nuclei	Rhizomelic arm shortening
798143	C1969651	C4015971	CURATED	0	0	0	0	0	1	1	1	1	1	MACULAR DEGENERATION, AGE-RELATED, 9, SUSCEPTIBILITY TO	Macular Degeneration, Age-Related, 9
798304	C1969810	C1843244	CURATED	0	0	0	0	0	9	10	13	14	0.642857142857143	EPILEPSY, CHILDHOOD ABSENCE, SUSCEPTIBILITY TO, 2	FEBRILE CONVULSIONS, FAMILIAL, 8
798470	C1970117	C0020608	CURATED	0	0	0	0	0	8	15	8	15	0.533333333333333	Hypodontia	Tooth Agenesis, Selective, With Orofacial Cleft
798471	C1970117	C0155922	CURATED	0	0	0	0	0	8	8	8	8	1	Tooth development and eruption disorder	Tooth Agenesis, Selective, With Orofacial Cleft
798472	C1970117	C0399352	CURATED	0	0	0	0	0	8	8	8	8	1	Developmental absence of tooth	Tooth Agenesis, Selective, With Orofacial Cleft
798478	C1970117	C1970118	CURATED	0	0	0	0	0	8	8	8	8	1	Hypodontia Oligodontia with Orofacial Cleft	Tooth Agenesis, Selective, With Orofacial Cleft
798479	C1970117	C3489529	CURATED	0	0	0	0	0	8	13	8	13	0.615384615384615	Tooth Agenesis, Familial	Tooth Agenesis, Selective, With Orofacial Cleft
798482	C1970117	C4310638	CURATED	0	0	0	0	0	8	11	8	11	0.727272727272727	TOOTH AGENESIS, SELECTIVE, 9	Tooth Agenesis, Selective, With Orofacial Cleft
798486	C1970118	C0020608	CURATED	0	0	0	0	0	8	15	8	15	0.533333333333333	Hypodontia	Hypodontia Oligodontia with Orofacial Cleft
798487	C1970118	C0155922	CURATED	0	0	0	0	0	8	8	8	8	1	Tooth development and eruption disorder	Hypodontia Oligodontia with Orofacial Cleft
798488	C1970118	C0399352	CURATED	0	0	0	0	0	8	8	8	8	1	Developmental absence of tooth	Hypodontia Oligodontia with Orofacial Cleft
798494	C1970118	C1970117	CURATED	0	0	0	0	0	8	8	8	8	1	Tooth Agenesis, Selective, With Orofacial Cleft	Hypodontia Oligodontia with Orofacial Cleft
798495	C1970118	C3489529	CURATED	0	0	0	0	0	8	13	8	13	0.615384615384615	Tooth Agenesis, Familial	Hypodontia Oligodontia with Orofacial Cleft
798498	C1970118	C4310638	CURATED	0	0	0	0	0	8	11	8	11	0.727272727272727	TOOTH AGENESIS, SELECTIVE, 9	Hypodontia Oligodontia with Orofacial Cleft
798511	C1970160	C0270850	CURATED	0	0	0	0	0	3	4	3	4	0.75	Idiopathic generalized epilepsy	Epilepsy, Childhood Absence, Susceptibility To, 4
799090	C1970591	C0020488	CURATED	0	0	0	0	0	1	1	1	1	1	Hypernatremia	Abnormal pupillary light reflex
799091	C1970591	C0020635	CURATED	0	0	0	0	0	1	1	1	1	1	Hypopituitarism	Abnormal pupillary light reflex
799123	C1970591	C0549423	CURATED	0	0	0	0	0	1	1	1	1	1	Obstructive Hydrocephalus	Abnormal pupillary light reflex
799149	C1970591	C1855669	CURATED	0	0	0	0	0	1	1	1	1	1	Absent frontal sinuses	Abnormal pupillary light reflex
799152	C1970591	C1861349	CURATED	0	0	0	0	0	1	1	1	1	1	Absent distal interphalangeal creases	Abnormal pupillary light reflex
799157	C1970591	C3554724	CURATED	0	0	0	0	0	1	1	1	1	1	Complete duplication of thumb phalanx	Abnormal pupillary light reflex
799162	C1970591	C4021845	CURATED	0	0	0	0	0	1	1	1	1	1	Oromotor apraxia	Abnormal pupillary light reflex
799164	C1970591	C4025537	CURATED	0	0	0	0	0	1	1	1	1	1	Humerus varus	Abnormal pupillary light reflex
799166	C1970591	C4073265	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormality of inferior oblique extraocular muscle	Abnormal pupillary light reflex
799183	C1970712	C0025269	CURATED	0	0	0	0	0	14	15	23	24	0.583333333333333	Multiple Endocrine Neoplasia Type 2b	Multiple Endocrine Neoplasia, Type IV
799277	C1970816	C4540004	CURATED	0	0	0	0	0	2	2	2	2	1	VERTEBRAL, CARDIAC, RENAL, AND LIMB DEFECTS SYNDROME 1	Hypoplastic sacrum
799387	C2004491	C1869024	CURATED	0	0	0	0	0	2	2	2	2	1	Severe cutaneous adverse reactions (SMQ)	Cicatrix
799555	C2032780	C0029443	CURATED	0	0	0	0	0	1	1	1	1	1	Osteomyelitis	Palate fistula
799560	C2032780	C0154936	CURATED	0	0	0	0	0	1	1	1	1	1	Pupillary abnormality	Palate fistula
799574	C2032780	C0432073	CURATED	0	0	0	0	0	1	1	1	1	1	Defect of skull ossification	Palate fistula
799593	C2032780	C1846438	CURATED	0	0	0	0	0	1	1	1	1	1	Hypoplastic facial bones	Palate fistula
799595	C2032780	C1847886	CURATED	0	0	0	0	0	1	1	1	1	1	Anomalous branches of internal carotid artery	Palate fistula
799598	C2032780	C1850135	CURATED	0	0	0	0	0	1	1	1	1	1	Flared metaphysis	Palate fistula
799603	C2032780	C1855899	CURATED	0	0	0	0	0	1	1	1	1	1	Broad first metatarsal	Palate fistula
799604	C2032780	C1857025	CURATED	0	0	0	0	0	1	1	1	1	1	Progressive congenital scoliosis	Palate fistula
799605	C2032780	C1859363	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormality of dental eruption	Palate fistula
799606	C2032780	C1859376	CURATED	0	0	0	0	0	1	1	1	1	1	Fused sternal ossification centers	Palate fistula
799615	C2032780	C4020919	CURATED	0	0	0	0	0	1	1	1	1	1	Dense metaphyseal bands	Palate fistula
799616	C2032780	C4021260	CURATED	0	0	0	0	0	1	1	1	1	1	Long metacarpals	Palate fistula
799617	C2032780	C4021598	CURATED	0	0	0	0	0	1	1	1	1	1	Distal tibial bowing	Palate fistula
799618	C2032780	C4022171	CURATED	0	0	0	0	0	1	1	1	1	1	Periauricular skin pits	Palate fistula
799619	C2032780	C4022592	CURATED	0	0	0	0	0	1	1	1	1	1	Oral motor hypotonia	Palate fistula
799620	C2032780	C4022680	CURATED	0	0	0	0	0	1	1	1	1	1	Lagopthalmos	Palate fistula
799624	C2032780	C4023249	CURATED	0	0	0	0	0	1	1	1	1	1	Patent ductus arteriosus after birth at term	Palate fistula
799625	C2032780	C4023330	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal Descemet membrane morphology	Palate fistula
799629	C2032780	C4023930	CURATED	0	0	0	0	0	1	1	1	1	1	Enlarged epiphyses of the proximal phalanges of the hand	Palate fistula
799631	C2032780	C4024230	CURATED	0	0	0	0	0	1	1	1	1	1	Contracture of the distal interphalangeal joint of the fingers	Palate fistula
799632	C2032780	C4024589	CURATED	0	0	0	0	0	1	1	1	1	1	Aplasia/Hypoplasia of the mandible	Palate fistula
799634	C2032780	C4025411	CURATED	0	0	0	0	0	1	1	1	1	1	Midline defect of the nose	Palate fistula
799635	C2032780	C4025542	CURATED	0	0	0	0	0	1	1	1	1	1	Humeral cortical thickening	Palate fistula
799636	C2032780	C4025842	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal uvea morphology	Palate fistula
799645	C2047516	C0406438	CURATED	0	0	0	0	0	1	1	1	1	1	Pterygium of nail	Hyperkeratotic papule
799646	C2047516	C1856765	CURATED	0	0	0	0	0	1	1	1	1	1	Irregular dentition	Hyperkeratotic papule
799648	C2047516	C1866510	CURATED	0	0	0	0	0	1	1	1	1	1	Discolored lateral incisors	Hyperkeratotic papule
799652	C2047516	C4021157	CURATED	0	0	0	0	0	1	1	1	1	1	Generalized abnormality of skin	Hyperkeratotic papule
800028	C2146481	C0015644	CURATED	0	0	0	0	0	1	1	1	1	1	Muscular fasciculation	Bilateral vocal cord paralysis
800036	C2146481	C0684219	CURATED	0	0	0	0	0	1	1	1	1	1	Myokymia	Bilateral vocal cord paralysis
800045	C2146481	C3277688	CURATED	0	0	0	0	0	1	1	1	1	1	Progressive forgetfulness	Bilateral vocal cord paralysis
800046	C2146481	C4025347	CURATED	0	0	0	0	0	1	1	1	1	1	Weakness of muscles of respiration	Bilateral vocal cord paralysis
800095	C2210597	C1318660	CURATED	0	0	0	0	0	1	1	1	1	1	Anti-cyclic citrullinated peptide antibody level	Anti-cyclic citrullinated peptide antibody
800136	C2237660	C0271084	CURATED	0	0	0	0	0	69	69	69	69	1	Exudative age-related macular degeneration	exudative macular degeneration
800156	C2237660	C1536085	CURATED	0	0	0	0	0	55	57	69	71	0.774647887323944	Geographic Atrophy	exudative macular degeneration
805215	C2607947	C0221766	CURATED	0	0	0	0	0	1	1	1	1	1	Diastasis recti	Unilateral deafness
805221	C2607947	C0265865	CURATED	0	0	0	0	0	1	1	1	1	1	Mesocardia	Unilateral deafness
805238	C2607947	C1840311	CURATED	0	0	0	0	0	1	1	1	1	1	Laryngeal cleft	Unilateral deafness
805249	C2607947	C4021467	CURATED	0	0	0	0	0	1	1	1	1	1	Contracture of the proximal interphalangeal joint of the 3rd finger	Unilateral deafness
805250	C2607947	C4021830	CURATED	0	0	0	0	0	1	1	1	1	1	Bilateral camptodactyly	Unilateral deafness
805490	C2608086	C2676227	CURATED	0	0	0	0	0	1	1	1	1	1	SUBLINGUAL NITROGLYCERIN, SUSCEPTIBILITY TO POOR RESPONSE TO	HANGOVER, SUSCEPTIBILITY TO (finding)
805492	C2608086	C3149226	CURATED	0	0	0	0	0	1	1	1	1	1	ESOPHAGEAL CANCER, ALCOHOL-RELATED, SUSCEPTIBILITY TO	HANGOVER, SUSCEPTIBILITY TO (finding)
807078	C2673776	C0003081	CURATED	0	0	0	0	0	1	1	1	1	1	Anisometropia	Vascular tortuosity
807087	C2673776	C0027961	CURATED	0	0	0	0	0	1	1	1	1	1	Nevus of Ota	Vascular tortuosity
807089	C2673776	C0037299	CURATED	0	0	0	0	0	1	1	1	1	1	Skin Ulcer	Vascular tortuosity
807090	C2673776	C0038505	CURATED	0	0	0	0	0	1	1	1	1	1	Sturge-Weber Syndrome	Vascular tortuosity
807102	C2673776	C0241665	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal venous morphology	Vascular tortuosity
807105	C2673776	C0522035	CURATED	0	0	0	0	0	1	1	1	1	1	Edema of the upper extremity	Vascular tortuosity
807112	C2673776	C1859882	CURATED	0	0	0	0	0	1	1	1	1	1	Pigmentation of the sclera	Vascular tortuosity
807115	C2673776	C4024885	CURATED	0	0	0	0	0	1	1	1	1	1	Macular hyperpigmented dermopathy	Vascular tortuosity
807117	C2673776	C4476886	CURATED	0	0	0	0	0	1	1	1	1	1	Abnormal vena cava morphology	Vascular tortuosity
807236	C2673873	C3714506	CURATED	1	18	1	18	0.0555555555555556	21	30	24	33	0.636363636363636	Meckel syndrome type 1	BARDET-BIEDL SYNDROME 13
807239	C2673873	C4310705	CURATED	1	1	1	1	1	21	24	24	27	0.777777777777778	JOUBERT SYNDROME 28	BARDET-BIEDL SYNDROME 13
807286	C2673874	C1857779	CURATED	1	1	2	2	0.5	11	13	17	19	0.578947368421053	SENIOR-LOKEN SYNDROME 6	BARDET-BIEDL SYNDROME 14 (disorder)
807344	C2673913	C3806153	CURATED	1	1	2	2	0.5	2	3	2	3	0.666666666666667	ANEMIA, HYPOCHROMIC MICROCYTIC, WITH IRON OVERLOAD 1	Anemia, Hypochromic Microcytic, With Iron Overload
807407	C2673946	C0600518	CURATED	0	0	0	0	0	3	3	4	4	0.75	Choroidal Neovascularization	Foveal hypoplasia (finding)
807421	C2673946	C1853141	CURATED	0	0	0	0	0	3	3	4	4	0.75	Slow decrease in visual acuity	Foveal hypoplasia (finding)
807533	C2674612	C0023601	CURATED	0	0	0	0	0	1	1	1	1	1	Leydig Cell Tumor	Leydig Cell Adenoma, Somatic, with Male-Limited Precocious Puberty
807966	C2675481	C0007102	CURATED	0	0	0	0	0	368	416	370	418	0.880382775119617	Malignant tumor of colon	COLORECTAL CANCER, SUSCEPTIBILITY TO, 10
807978	C2675481	C0009404	CURATED	1	277	1	277	0.0036101083032491	368	586	370	588	0.625850340136054	Colorectal Neoplasms	COLORECTAL CANCER, SUSCEPTIBILITY TO, 10
808045	C2675481	C0346629	CURATED	0	0	0	0	0	368	375	370	377	0.976127320954907	Malignant neoplasm of large intestine	COLORECTAL CANCER, SUSCEPTIBILITY TO, 10
808085	C2675481	C1319315	CURATED	0	0	0	0	0	368	420	370	422	0.872037914691943	Adenocarcinoma of large intestine	COLORECTAL CANCER, SUSCEPTIBILITY TO, 10
808096	C2675481	C1837315	CURATED	0	0	0	0	0	368	374	370	376	0.978723404255319	COLORECTAL CANCER, SUSCEPTIBILITY TO, 1	COLORECTAL CANCER, SUSCEPTIBILITY TO, 10
808099	C2675481	C2677123	CURATED	0	0	0	0	0	368	368	370	370	0.994594594594595	COLORECTAL CANCER, SUSCEPTIBILITY TO, 3	COLORECTAL CANCER, SUSCEPTIBILITY TO, 10
808104	C2675481	C3554460	CURATED	0	0	0	0	0	368	373	370	375	0.981333333333333	COLORECTAL CANCER, SUSCEPTIBILITY TO, 12	COLORECTAL CANCER, SUSCEPTIBILITY TO, 10
808593	C2675590	C0332790	CURATED	0	0	0	0	0	1	1	1	1	1	Osseous ankylosis	True anophthalmia
808597	C2675590	C4281601	CURATED	0	0	0	0	0	1	1	1	1	1	Foot oligodactyly	True anophthalmia
808601	C2675627	C0042782	CURATED	0	0	0	0	0	1	1	1	1	1	Visceromegaly	Acholic stool
808901	C2675866	C1840646	CURATED	1	1	1	1	1	4	4	7	7	0.571428571428571	Hepatic Adenomas, Familial	DIABETES MELLITUS, INSULIN-DEPENDENT, 20 (disorder)
809386	C2678038	C0029489	CURATED	0	0	0	0	0	104	104	104	104	1	Other alopecia	Alopecia, Androgenetic, 2
809390	C2678038	C0162311	CURATED	0	0	0	0	0	104	104	104	104	1	Androgenetic Alopecia	Alopecia, Androgenetic, 2
809399	C2678038	C2676272	CURATED	0	0	0	0	0	104	104	104	104	1	Alopecia, Androgenetic, 3	Alopecia, Androgenetic, 2
809400	C2678038	C4049090	CURATED	0	0	0	0	0	104	104	104	104	1	Alopecia, Androgenetic, 1	Alopecia, Androgenetic, 2
810133	C2678484	C4013560	CURATED	0	0	0	0	0	2	2	3	3	0.666666666666667	ATRIAL FIBRILLATION, FAMILIAL, 17	Long Qt Syndrome 10
810363	C2698259	C4703714	CURATED	0	0	0	0	0	1	1	1	1	1	Periocular capillary hemangioma	Monoclonal B-Cell Lymphocytosis
810369	C2698310	C0023269	CURATED	0	0	0	0	0	1	1	1	1	1	leiomyosarcoma	B Lymphoblastic Leukemia/Lymphoma, Not Otherwise Specified
810379	C2698310	C0346011	CURATED	0	0	0	0	0	1	1	1	1	1	Fibrofolliculoma	B Lymphoblastic Leukemia/Lymphoma, Not Otherwise Specified
810383	C2698310	C0578878	CURATED	0	0	0	0	0	1	1	1	1	1	Inflammation of large intestine	B Lymphoblastic Leukemia/Lymphoma, Not Otherwise Specified
810399	C2698314	C1266165	CURATED	0	0	0	0	0	1	1	1	1	1	High grade surface osteosarcoma	B lymphoblastic leukemia lymphoma with t(12;21)(p13;q22); TEL-AML1 (ETV6-RUNX1)
810515	C2700378	C0489482	CURATED	0	0	0	0	0	3	3	3	3	1	Ejection fraction (procedure)	Ejection fraction (finding)
811753	C2712133	C4310678	CURATED	0	0	0	0	0	1	1	1	1	1	LANGUAGE DELAY AND ATTENTION DEFICIT-HYPERACTIVITY DISORDER/COGNITIVE IMPAIRMENT WITH OR WITHOUT CARDIAC ARRHYTHMIA	Actual Effective Cognition
813499	C2733158	C0240735	CURATED	0	0	0	0	0	1	1	1	1	1	Personality Change	Cerebral Small Vessel Diseases
813809	C2749675	C1842688	CURATED	0	0	0	0	0	2	3	2	3	0.666666666666667	Hypoplasia of the brainstem	Cortical gyral simplification
813812	C2749675	C4021148	CURATED	0	0	0	0	0	2	2	2	2	1	Abnormality of the medulla oblongata	Cortical gyral simplification
813860	C2749688	C0424230	CURATED	0	0	0	0	0	7	8	10	11	0.636363636363636	Motor retardation	Abnormal isoelectric focusing of serum transferrin
814359	C2751296	C1835054	CURATED	0	0	0	0	0	2	3	2	3	0.666666666666667	OCULOCUTANEOUS ALBINISM, TYPE II, MODIFIER OF	INCREASED ANALGESIA FROM KAPPA-OPIOID RECEPTOR AGONIST, FEMALE-SPECIFIC (disorder)
814360	C2751296	C4016260	CURATED	0	0	0	0	0	2	3	2	3	0.666666666666667	SKIN/HAIR/EYE PIGMENTATION 2, RED HAIR/FAIR SKIN	INCREASED ANALGESIA FROM KAPPA-OPIOID RECEPTOR AGONIST, FEMALE-SPECIFIC (disorder)
814613	C2751313	C0265552	CURATED	1	1	1	1	1	3	3	5	5	0.6	Congenital macrodactylia	CLAPO Syndrome
814669	C2751313	C2752042	CURATED	1	1	1	1	1	4	5	5	6	0.666666666666667	Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi	CLAPO Syndrome
814927	C2751480	C0156394	CURATED	0	0	0	0	0	1	1	1	1	1	Hypertrophy of clitoris	Hypoplastic coccygeal vertebrae
814938	C2751480	C0578531	CURATED	0	0	0	0	0	1	1	1	1	1	Skin dimple	Hypoplastic coccygeal vertebrae
814948	C2751480	C1850048	CURATED	0	0	0	0	0	1	1	1	1	1	Absent proximal finger flexion creases	Hypoplastic coccygeal vertebrae
814955	C2751480	C1856644	CURATED	0	0	0	0	0	1	1	1	1	1	Absent/hypoplastic coccyx	Hypoplastic coccygeal vertebrae
814956	C2751480	C1858565	CURATED	0	0	0	0	0	1	1	1	1	1	Duplicated collecting system	Hypoplastic coccygeal vertebrae
814964	C2751480	C4021161	CURATED	0	0	0	0	0	1	1	1	1	1	Multiple suture craniosynostosis	Hypoplastic coccygeal vertebrae
814965	C2751480	C4022490	CURATED	0	0	0	0	0	1	1	1	1	1	Prominent coccyx	Hypoplastic coccygeal vertebrae
815440	C2751641	C1838457	CURATED	1	1	1	1	1	21	37	22	38	0.552631578947368	FANCONI ANEMIA, COMPLEMENTATION GROUP D1	GLIOMA SUSCEPTIBILITY 3
815451	C2751641	C3150546	CURATED	1	1	1	1	1	20	21	22	23	0.869565217391304	PANCREATIC CANCER, SUSCEPTIBILITY TO, 2	GLIOMA SUSCEPTIBILITY 3
815634	C2751642	C1848599	CURATED	1	3	1	3	0.333333333333333	5	7	6	8	0.625	VACTERL Association With Hydrocephalus	GLIOMA SUSCEPTIBILITY 2
815764	C2751763	C2751764	CURATED	1	1	1	1	1	1	1	1	1	1	CONE-ROD DYSTROPHY, AIPL1-RELATED (disorder)	Retinitis Pigmentosa, Juvenile, Aipl1-Related
815772	C2751764	C2751763	CURATED	1	1	1	1	1	1	1	1	1	1	Retinitis Pigmentosa, Juvenile, Aipl1-Related	CONE-ROD DYSTROPHY, AIPL1-RELATED (disorder)
815814	C2751778	C2752089	CURATED	1	4	1	4	0.25	21	28	25	32	0.65625	Neuropathy, Hereditary Sensory And Autonomic, Type IIA	Generalized Epilepsy With Febrile Seizures Plus, 7
816052	C2751831	C3151293	CURATED	1	1	1	1	1	11	21	11	21	0.523809523809524	CARDIOMYOPATHY, DILATED, 1HH	Myopathy, Myofibrillar, Bag3-Related
816415	C2752042	C0265552	CURATED	1	1	1	1	1	3	3	5	5	0.6	Congenital macrodactylia	Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi
816471	C2752042	C2751313	CURATED	1	1	1	1	1	4	5	5	6	0.666666666666667	CLAPO Syndrome	Congenital Lipomatous Overgrowth, Vascular Malformations, and Epidermal Nevi
816583	C2752089	C2751778	CURATED	1	1	4	4	0.25	21	25	28	32	0.65625	Generalized Epilepsy With Febrile Seizures Plus, 7	Neuropathy, Hereditary Sensory And Autonomic, Type IIA
817297	C2931171	C1858558	CURATED	0	0	0	0	0	31	42	31	42	0.738095238095238	Rheumatoid Arthritis, Systemic Juvenile	Juvenile pauciarticular chronic arthritis
817313	C2931171	C3890205	CURATED	0	0	0	0	0	31	31	31	31	1	Polyarticular Juvenile Idiopathic Arthritis, Rheumatoid Factor Negative	Juvenile pauciarticular chronic arthritis
817314	C2931171	C3898105	CURATED	0	0	0	0	0	31	34	31	34	0.911764705882353	Oligoarticular Juvenile Idiopathic Arthritis	Juvenile pauciarticular chronic arthritis
822612	C2936420	C0685837	CURATED	0	0	0	0	0	1	1	1	1	1	Pure Gonadal Dysgenesis, 46, XX	46, XX Gonadal Sex Reversal
824923	C2936791	C0001193	CURATED	1	2	2	3	0.333333333333333	9	14	10	15	0.6	Apert syndrome	Antley-Bixler Syndrome, Autosomal Dominant
825005	C2936791	C0795998	CURATED	1	2	2	3	0.333333333333333	9	15	10	16	0.5625	JACKSON-WEISS SYNDROME	Antley-Bixler Syndrome, Autosomal Dominant
825021	C2936791	C1852406	CURATED	1	2	2	3	0.333333333333333	8	13	10	15	0.533333333333333	Cutis Gyrata Syndrome of Beare And Stevenson	Antley-Bixler Syndrome, Autosomal Dominant
825027	C2936791	C1865070	CURATED	1	1	2	2	0.5	8	9	10	11	0.727272727272727	SCAPHOCEPHALY, MAXILLARY RETRUSION, AND MENTAL RETARDATION	Antley-Bixler Syndrome, Autosomal Dominant
825038	C2936791	C3281247	CURATED	1	1	2	2	0.5	8	10	10	12	0.666666666666667	BENT BONE DYSPLASIA SYNDROME	Antley-Bixler Syndrome, Autosomal Dominant
826022	C2938912	C0026205	CURATED	0	0	0	0	0	1	1	1	1	1	Miosis disorder	Hyperintensity of cerebral white matter on MRI
826153	C2973529	C0151436	CURATED	0	0	0	0	0	1	1	1	1	1	Vasculitis, Leukocytoclastic, Cutaneous	Leukocytoclastic vasculitis
827119	C3150412	C3150417	CURATED	1	1	1	1	1	11	12	13	14	0.785714285714286	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 3	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 3
827224	C3150417	C3150412	CURATED	1	1	1	1	1	11	13	12	14	0.785714285714286	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH MENTAL RETARDATION), TYPE B, 3	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 3
